state_name,statefips,county_name,countyfips,totalrets,agi_stub,child_dep,avg_income_ALL,taxes_paid_ded,pre,post
TX,48,Wise,497,4170,5,1,61545,3686.991869918699,52466.08929636778,53739.446341463416
TX,48,Wise,497,2760,6,1,86979,4497.272727272727,72788.44961916852,74586.98540145985
TX,48,Wise,497,3670,7,1,132699,6004.7169811320755,106483.18973338579,109697.43484620126
TX,48,Wise,497,840,8,1,404107,10749.23076923077,300300.23330429726,324495.9455574913
TX,48,Wood,499,2710,2,1,5109,2944.4444444444443,5491.8,5519.3
TX,48,Wood,499,4340,3,1,17096,2337.9310344827586,17884.878787878788,18180.79487179487
TX,48,Wood,499,4280,4,1,36300,2696.969696969697,33667.80501580045,34500.63309352518
TX,48,Wood,499,2550,5,1,61672,3289.2307692307695,53099.26169830482,54392.23505976096
TX,48,Wood,499,1650,6,1,86485,4266.071428571428,73187.37620375535,75023.62576687116
TX,48,Wood,499,1850,7,1,130450,5634.090909090909,105720.21862830571,109267.41952920663
TX,48,Wood,499,360,8,1,423744,10936.0,314824.79126984125,339004.29206349206
TX,48,Yoakum,501,480,2,1,4950,0.0,5297.75,5325.5
TX,48,Yoakum,501,620,3,2,17348,0.0,19976.47012162877,20097.06557377049
TX,48,Yoakum,501,770,4,2,37114,1177.7777777777778,35560.612440191384,36699.53947368421
TX,48,Yoakum,501,650,5,2,61634,1725.0,53719.91923076923,55211.1875
TX,48,Yoakum,501,410,6,2,86505,2183.333333333333,73595.01974448316,75748.98838559815
TX,48,Yoakum,501,520,7,1,133488,4373.333333333334,105929.72633136094,109710.33579881657
TX,48,Yoakum,501,100,8,1,377580,7000.0,282395.5,306139.2
TX,48,Young,503,1280,2,1,5231,2000.0,5613.795275590551,5644.464566929133
TX,48,Young,503,1720,3,1,17302,2055.5555555555557,18085.88235294118,18387.317647058822
TX,48,Young,503,1930,4,1,36294,2642.857142857143,33392.787263206956,34234.40740740741
TX,48,Young,503,1050,5,1,61093,4035.0,52529.58684807256,53803.133333333324
TX,48,Young,503,680,6,1,85863,3810.5263157894733,72393.75745950555,74300.07246376811
TX,48,Young,503,750,7,1,131813,6363.888888888889,107500.88328767125,111156.26794520549
TX,48,Young,503,270,8,1,493033,12220.0,367252.33333333326,396051.2469135803
TX,48,Zapata,505,790,2,1,5915,0.0,6305.683544303797,6330.46835443038
TX,48,Zapata,505,2070,3,2,16490,240.0,20231.023544861873,20339.611650485436
TX,48,Zapata,505,1040,4,2,35482,2295.0,34867.611650485436,36010.970873786406
TX,48,Zapata,505,500,5,2,60732,2473.913043478261,52949.438,54132.412800000006
TX,48,Zapata,505,250,6,2,86412,2680.0,72924.45384615385,74961.31538461539
TX,48,Zapata,505,290,7,2,131169,5571.428571428572,107175.88888888888,110489.81609195401
TX,48,Zapata,505,50,8,1,338820,2166.6666666666665,252826.2,274429.6
TX,48,Zavala,507,790,2,1,5610,0.0,6112.463414634147,6140.829268292683
TX,48,Zavala,507,1600,3,2,16728,600.0,20172.707499999997,20283.8125
TX,48,Zavala,507,1220,4,2,35752,1600.0,34568.19322762698,35739.975409836065
TX,48,Zavala,507,490,5,2,60206,1945.4545454545455,52464.02707205331,53979.51020408164
TX,48,Zavala,507,210,6,1,84600,2400.0,70352.66883116883,72170.42207792208
TX,48,Zavala,507,150,7,2,128467,6650.0,106831.54285714286,110295.68571428572
TX,48,Zavala,507,40,8,0,739250,0.0,498698.5,527873.5
UT,49,Beaver,1,410,2,1,5115,0.0,5380.930232558139,5391.395348837208
UT,49,Beaver,1,550,3,1,17184,625.0,17500.388888888887,17769.296296296296
UT,49,Beaver,1,710,4,2,35644,3090.909090909091,35298.79934680547,36472.14492753623
UT,49,Beaver,1,440,5,2,61598,3384.6153846153848,54999.24741735537,56498.454545454544
UT,49,Beaver,1,260,6,2,86427,4625.0,75044.39644970416,76954.84615384616
UT,49,Beaver,1,210,7,1,129033,7261.111111111111,107812.14285714286,110406.57142857143
UT,49,Beaver,1,30,8,1,382233,28550.0,285376.0,310075.0
UT,49,Box Elder,3,3190,2,1,5156,2100.0,5412.942857142857,5430.923809523811
UT,49,Box Elder,3,4070,3,1,17030,2217.8571428571427,17088.81784313363,17339.268170426065
UT,49,Box Elder,3,5330,4,2,36862,2705.454545454545,35668.876599998555,36836.02895752896
UT,49,Box Elder,3,3760,5,2,61933,3940.1197604790414,54646.14869896492,56155.156756756754
UT,49,Box Elder,3,2520,6,2,86551,5342.261904761905,74882.21248339972,76740.88844621513
UT,49,Box Elder,3,2350,7,1,127048,7874.619289340101,104149.91817936978,106336.78173983301
UT,49,Box Elder,3,290,8,2,349638,18337.037037037036,271164.275862069,290787.8275862069
UT,49,Cache,5,7860,2,1,5351,1692.8571428571427,5564.92811296534,5577.652118100128
UT,49,Cache,5,10460,3,1,17122,2029.230769230769,17077.159742068532,17323.27740058196
UT,49,Cache,5,11460,4,2,36316,2881.3852813852814,35443.40161916706,36596.20391807658
UT,49,Cache,5,7020,5,2,61848,3916.918429003021,54846.76425628727,56346.67338129496
UT,49,Cache,5,4560,6,2,86535,5337.41935483871,75056.38240976892,76908.59471365639
UT,49,Cache,5,4550,7,2,130640,8111.4503816793895,109532.59698891417,112120.26877087669
UT,49,Cache,5,1170,8,2,532091,26958.928571428572,409025.9692307692,434413.3172054998
UT,49,Carbon,7,1240,2,1,5339,833.3333333333334,5722.6016260162605,5741.284552845528
UT,49,Carbon,7,1710,3,1,16858,2050.0,17232.305616111287,17495.852071005917
UT,49,Carbon,7,1810,4,1,36832,2886.206896551724,33370.93332496233,34195.244318181816
UT,49,Carbon,7,1320,5,1,61811,3878.048780487805,52596.14596345131,53953.68702290076
UT,49,Carbon,7,890,6,1,86483,5368.292682926829,72488.42072409487,74300.28888888888
UT,49,Carbon,7,820,7,1,130622,8180.357142857143,104796.6208973201,107672.03703703704
UT,49,Carbon,7,110,8,1,375982,23960.0,284538.54545454547,303753.45454545453
UT,49,Daggett,9,90,2,0,-7656,0.0,-8188.75,-8188.75
UT,49,Daggett,9,70,3,1,17543,0.0,18572.571428571428,18906.0
UT,49,Daggett,9,90,4,1,37078,2575.0,34589.87654320988,35283.77777777778
UT,49,Daggett,9,60,5,1,57417,0.0,49130.28571428572,50752.142857142855
UT,49,Daggett,9,60,6,1,85300,4066.6666666666665,72893.0,74507.0
UT,49,Daggett,9,60,7,1,132667,6775.0,106231.33333333333,108978.0
UT,49,Daggett,9,0,8,0,0,0.0,0.0,0.0
UT,49,Davis,11,19030,2,1,5029,2547.826086956522,5199.122340425531,5210.38829787234
UT,49,Davis,11,23770,3,1,17271,2288.2022471910113,16995.14911833076,17226.882782310004
UT,49,Davis,11,29460,4,2,36688,3072.6361031518627,34780.07378829634,35871.430565247734
UT,49,Davis,11,22320,5,2,62100,4295.691797845899,54346.91146227869,55792.67383348581
UT,49,Davis,11,17150,6,2,86803,5665.151515151515,74752.36876536875,76465.85520894642
UT,49,Davis,11,22280,7,2,132825,8611.675893306492,110051.00450716674,112411.90977645847
UT,49,Davis,11,5320,8,2,409138,24634.615384615383,310348.9189104837,331461.10279472265
UT,49,Duchesne,13,970,2,1,5024,1075.0,5457.875,5484.1875
UT,49,Duchesne,13,1310,3,1,17102,2830.769230769231,17622.091364503816,17891.59375
UT,49,Duchesne,13,1540,4,2,36969,3250.0,35710.333017975405,36857.76158940397
UT,49,Duchesne,13,1340,5,2,61999,4261.016949152543,54288.12675260063,55813.88636363636
UT,49,Duchesne,13,940,6,2,86233,5551.785714285715,74143.68130862502,76053.2258064516
UT,49,Duchesne,13,950,7,2,129176,8062.5,106987.30559210526,109716.77203947368
UT,49,Duchesne,13,200,8,2,403875,24570.58823529412,301775.5,325840.3
UT,49,Emery,15,610,2,1,5041,0.0,5394.213114754099,5411.426229508197
UT,49,Emery,15,770,3,1,16812,1142.857142857143,17418.598086124402,17694.157894736843
UT,49,Emery,15,840,4,1,36988,2906.666666666667,33863.48384353742,34673.76190476191
UT,49,Emery,15,670,5,1,61703,3763.636363636364,53196.82945566286,54364.58823529412
UT,49,Emery,15,470,6,2,85728,5044.0,73698.3467632413,75584.36170212766
UT,49,Emery,15,400,7,1,123530,7451.724137931034,101488.925,103910.0
UT,49,Emery,15,40,8,1,316275,17666.666666666664,238472.0,252882.0
UT,49,Garfield,17,370,2,2,5200,0.0,5430.666666666667,5439.0
UT,49,Garfield,17,550,3,1,17024,733.3333333333333,17229.468181818185,17490.821428571428
UT,49,Garfield,17,480,4,1,36060,3671.428571428571,33372.098731884056,34184.260869565216
UT,49,Garfield,17,300,5,1,61967,3545.4545454545455,53623.97096774193,54840.74193548388
UT,49,Garfield,17,170,6,1,85882,4820.0,72535.6862745098,74312.0
UT,49,Garfield,17,180,7,2,126611,7450.0,108009.66666666667,110394.33333333333
UT,49,Garfield,17,30,8,1,269367,16750.0,208798.33333333334,215952.0
UT,49,Grand,19,720,2,1,5486,1100.0,5703.222222222223,5719.638888888889
UT,49,Grand,19,1270,3,2,17398,2887.5,18146.02324409449,18294.24
UT,49,Grand,19,1260,4,2,35613,3371.4285714285716,33719.428184281845,34755.89430894309
UT,49,Grand,19,660,5,1,60900,4395.833333333333,52083.03776223777,53518.56923076924
UT,49,Grand,19,400,6,1,86333,6110.526315789473,73194.28231707317,75162.56097560975
UT,49,Grand,19,400,7,1,132375,8767.857142857143,108500.46,111845.03
UT,49,Grand,19,130,8,1,492415,28316.666666666664,363139.78106508875,385798.0177514793
UT,49,Iron,21,3350,2,1,5356,2170.0,5673.605421686746,5696.984939759036
UT,49,Iron,21,4430,3,1,16882,2026.9230769230771,17292.712572742144,17560.04128440367
UT,49,Iron,21,4390,4,2,36055,2939.080459770115,35817.76723623084,36973.020881670534
UT,49,Iron,21,2530,5,2,61430,3840.1709401709404,54448.36430306205,55851.192771084345
UT,49,Iron,21,1590,6,1,86216,5335.238095238095,73276.66939598908,74729.33333333333
UT,49,Iron,21,1490,7,1,128423,8016.8,105787.89361509161,108198.9155632142
UT,49,Iron,21,290,8,2,365186,18778.571428571428,283682.1379310345,305321.4827586207
UT,49,Juab,23,710,2,1,5176,0.0,5399.428571428572,5417.142857142857
UT,49,Juab,23,790,3,2,16962,1900.0,18455.176566049984,18587.666666666668
UT,49,Juab,23,920,4,2,36330,2615.0,35447.17294685991,36591.13333333333
UT,49,Juab,23,720,5,2,62022,3951.5151515151515,54998.202625570775,56402.34246575342
UT,49,Juab,23,540,6,2,86207,5044.117647058823,74830.3535988819,76528.8679245283
UT,49,Juab,23,390,7,2,127649,7443.75,106466.34779750166,108606.39973701513
UT,49,Juab,23,70,8,2,449257,21242.85714285714,338797.0,363601.0
UT,49,Kane,25,490,2,1,4910,2300.0,5146.425531914893,5166.191489361702
UT,49,Kane,25,690,3,1,17416,2350.0,17638.563919532768,17897.194029850743
UT,49,Kane,25,750,4,1,36704,3458.823529411765,33462.980350877195,34295.89473684211
UT,49,Kane,25,440,5,1,61886,3961.111111111111,53531.30194805195,54748.57142857142
UT,49,Kane,25,270,6,1,85611,5400.0,72645.17663817664,74245.61538461539
UT,49,Kane,25,260,7,1,126962,8300.0,106425.91863905326,109598.68343195267
UT,49,Kane,25,60,8,1,351917,19340.0,276727.8333333333,295113.3333333333
UT,49,Millard,27,720,2,1,5289,0.0,5573.555555555556,5591.277777777777
UT,49,Millard,27,960,3,1,17175,1537.5,17750.254385964912,18021.42105263158
UT,49,Millard,27,1190,4,2,36734,2422.727272727273,36376.99296128708,37582.86324786325
UT,49,Millard,27,780,5,2,60891,3600.0,53964.61111111112,55485.02564102564
UT,49,Millard,27,530,6,2,85802,5213.333333333333,74252.57454679985,76202.45098039215
UT,49,Millard,27,590,7,1,129244,7235.416666666666,105632.71301350187,107984.80551565644
UT,49,Millard,27,50,8,1,400980,15275.0,303413.2,324852.2
UT,49,Morgan,29,600,2,1,4860,0.0,4971.525423728814,4999.8813559322025
UT,49,Morgan,29,580,3,1,16686,3840.0,16564.29607609988,16802.931034482757
UT,49,Morgan,29,700,4,1,37031,3395.0,33665.92647058824,34435.44117647059
UT,49,Morgan,29,660,5,2,62411,4402.631578947368,54955.06060606061,56376.48484848485
UT,49,Morgan,29,610,6,2,87200,5884.782608695652,75891.186240258,77507.59016393442
UT,49,Morgan,29,940,7,2,134020,8619.047619047618,111828.68786781348,114353.87143503847
UT,49,Morgan,29,290,8,2,448321,24537.931034482757,334817.0,352915.0
UT,49,Piute,31,100,2,0,-2050,0.0,-2050.0,-2050.0
UT,49,Piute,31,140,3,1,16757,0.0,18561.75,18986.75
UT,49,Piute,31,130,4,2,36662,1466.6666666666665,37759.769230769234,38971.5
UT,49,Piute,31,70,5,1,57243,3900.0,54325.92857142857,55783.0
UT,49,Piute,31,40,6,1,90000,5033.333333333333,75820.0,77576.0
UT,49,Piute,31,40,7,1,125000,5966.666666666667,101004.75,103338.0
UT,49,Piute,31,0,8,0,0,0.0,0.0,0.0
UT,49,Rich,33,150,2,0,4753,0.0,4475.25,4525.25
UT,49,Rich,33,160,3,2,17369,0.0,19098.571428571428,19227.714285714286
UT,49,Rich,33,180,4,1,37178,3380.0,35165.97530864198,36062.833333333336
UT,49,Rich,33,140,5,1,62514,3500.0,55608.892857142855,56667.57142857143
UT,49,Rich,33,120,6,1,86417,5114.285714285714,75419.83333333333,77105.0
UT,49,Rich,33,110,7,2,143918,8750.0,122593.54545454546,127428.18181818182
UT,49,Rich,33,0,8,0,0,0.0,0.0,0.0
UT,49,Salt Lake,35,64370,2,1,5212,2363.0434782608695,5428.275645059786,5442.777218376337
UT,49,Salt Lake,35,104260,3,2,17464,2488.4,18448.663233645435,18583.17403611518
UT,49,Salt Lake,35,128260,4,2,36141,3240.3373670700403,33797.31212727723,34838.09323729492
UT,49,Salt Lake,35,73210,5,2,61483,4505.211543849819,53182.575675250395,54698.44363737953
UT,49,Salt Lake,35,46580,6,1,86547,6010.8244178728755,72500.70039717785,74092.56017410228
UT,49,Salt Lake,35,60940,7,1,133673,9136.14780777331,108222.23872932866,110739.1166184867
UT,49,Salt Lake,35,19430,8,1,500131,30591.688724192696,372136.36787440494,392105.1715663402
UT,49,San Juan,37,850,2,2,5202,0.0,5626.941176470588,5647.470588235294
UT,49,San Juan,37,1070,3,2,16765,1500.0,19015.3464997355,19134.226415094345
UT,49,San Juan,37,1140,4,2,36177,2929.4117647058824,35327.68165869218,36511.027272727275
UT,49,San Juan,37,670,5,2,61204,3862.5,53985.840343735865,55561.56060606061
UT,49,San Juan,37,390,6,1,85569,5319.047619047619,72973.14792899408,74510.69230769231
UT,49,San Juan,37,350,7,2,126543,7419.2307692307695,106978.42857142857,109657.19831932774
UT,49,San Juan,37,50,8,2,324240,15440.0,250449.0,266410.0
UT,49,Sanpete,39,1570,2,1,4888,975.0,5199.807692307692,5216.673076923077
UT,49,Sanpete,39,2020,3,2,17341,1875.0,19613.683068809394,19739.84924623115
UT,49,Sanpete,39,2330,4,2,36583,2866.666666666667,36490.84020840752,37690.89082969433
UT,49,Sanpete,39,1520,5,2,61724,3923.287671232877,54992.14736842105,56336.24
UT,49,Sanpete,39,860,6,2,85829,5162.068965517241,74740.89345592212,76458.90697674418
UT,49,Sanpete,39,730,7,2,126260,7391.935483870969,106175.08182154757,108275.71084783414
UT,49,Sanpete,39,100,8,2,478470,27060.0,356436.0,374071.0
UT,49,Sevier,41,1340,2,1,5139,1050.0,5498.413533834586,5519.894736842105
UT,49,Sevier,41,1780,3,1,16710,2233.3333333333335,17215.883765982177,17487.172413793105
UT,49,Sevier,41,1870,4,2,36759,2931.578947368421,36133.939189386634,37315.30054644808
UT,49,Sevier,41,1400,5,1,62294,3905.0,53763.88855116514,54922.51063829787
UT,49,Sevier,41,820,6,1,85563,5076.086956521739,72620.92317073171,74157.65
UT,49,Sevier,41,620,7,1,127466,7512.244897959184,104764.74583766909,107292.05150884496
UT,49,Sevier,41,130,8,1,419485,23007.69230769231,314121.0,333862.0
UT,49,Summit,43,2930,2,1,5141,3666.666666666667,5236.363321799308,5260.553633217993
UT,49,Summit,43,3420,3,2,17236,3661.538461538461,17637.12003968254,17783.925595238095
UT,49,Summit,43,4260,4,2,36255,4001.041666666666,33869.753641067815,34853.844282238446
UT,49,Summit,43,2430,5,1,61351,5166.95652173913,52581.02602792726,53858.769230769234
UT,49,Summit,43,1700,6,1,86768,6608.928571428571,73085.74117647059,74828.27710843371
UT,49,Summit,43,3390,7,1,140369,10558.275862068966,114286.79510006536,117368.96665960114
UT,49,Summit,43,3000,8,1,690218,50419.86301369863,505017.0703276836,526873.6999322034
UT,49,Tooele,45,3100,2,1,5135,1285.7142857142856,5386.57003257329,5399.296416938111
UT,49,Tooele,45,4630,3,2,17382,2190.322580645161,18625.58734876431,18764.013274336285
UT,49,Tooele,45,5950,4,2,37055,2867.832167832168,35086.71858497298,36218.95493934142
UT,49,Tooele,45,4720,5,2,61850,4044.782608695652,54109.895397681415,55624.173160173166
UT,49,Tooele,45,3140,6,2,86339,5480.952380952382,74123.38280254777,75965.7258064516
UT,49,Tooele,45,3150,7,2,127832,8012.781954887218,105844.76571428572,107897.57982363315
UT,49,Tooele,45,380,8,2,328813,17418.91891891892,251590.0290858726,267198.0290858726
UT,49,Uintah,47,1870,2,1,5255,2180.0,5647.3459459459455,5667.778378378378
UT,49,Uintah,47,2170,3,2,17112,2000.0,18765.758499260934,18899.19811320755
UT,49,Uintah,47,2860,4,2,36870,2963.793103448276,35245.08622202171,36379.91756272401
UT,49,Uintah,47,2240,5,2,62296,4015.625,54530.24155844156,56069.181818181816
UT,49,Uintah,47,1750,6,2,86626,5292.592592592593,74264.8038095238,76247.4540229885
UT,49,Uintah,47,1840,7,2,130073,7786.013986013986,106912.19244476123,109599.98907103823
UT,49,Uintah,47,330,8,1,436097,27316.666666666668,324813.79545454547,344684.6534090909
UT,49,Utah,49,35750,2,1,5102,2612.9411764705883,5283.525688333805,5296.360488220267
UT,49,Utah,49,44620,3,2,17177,2361.4583333333335,18279.994573411717,18407.558500914078
UT,49,Utah,49,47640,4,2,36433,2912.732342007435,35515.895786235786,36651.78618914862
UT,49,Utah,49,32040,5,2,61823,3982.108262108262,54796.796254918845,56177.721659278024
UT,49,Utah,49,22060,6,2,86636,5352.255418863503,75200.85749375277,76771.81058877225
UT,49,Utah,49,27780,7,2,132018,8162.793427230047,110497.54896297853,112839.47246513015
UT,49,Utah,49,7270,8,2,568562,33459.383753501395,427571.2130774836,450085.8867796378
UT,49,Wasatch,51,1670,2,1,4928,3150.0,5123.614457831325,5135.55421686747
UT,49,Wasatch,51,2200,3,2,17466,2850.0,18527.270632593212,18663.04147465438
UT,49,Wasatch,51,2760,4,2,36379,3325.0,35074.12806422068,36164.22676579925
UT,49,Wasatch,51,1740,5,2,61616,4452.808988764045,54615.745479599376,56016.005847953216
UT,49,Wasatch,51,1220,6,2,86731,5946.590909090908,75553.82090163934,77248.675
UT,49,Wasatch,51,1760,7,2,134609,9096.774193548386,112335.54714285715,115168.12737012986
UT,49,Wasatch,51,700,8,2,457463,29000.0,348147.383436853,368807.28985507245
UT,49,Washington,53,9350,2,1,5239,2819.1489361702124,5544.830802603037,5563.960954446855
UT,49,Washington,53,14230,3,1,17221,2406.206896551724,17486.517478912745,17748.272206303725
UT,49,Washington,53,14960,4,2,36200,3103.394255874674,35641.71298553885,36743.64344262296
UT,49,Washington,53,9250,5,1,61667,4236.363636363636,53648.14131664046,54711.46871569705
UT,49,Washington,53,5800,6,1,86534,5706.5,74185.31491048902,75539.53832752613
UT,49,Washington,53,6400,7,1,131470,8645.787545787545,109505.25033359497,112352.60829081632
UT,49,Washington,53,1860,8,1,437768,27549.15254237288,333057.94507410633,353639.9920662598
UT,49,Wayne,55,210,2,1,5195,0.0,5512.608695652174,5546.913043478261
UT,49,Wayne,55,300,3,1,16757,0.0,17641.21875,17926.375
UT,49,Wayne,55,250,4,2,36296,3880.0,36379.11304347826,37461.217391304344
UT,49,Wayne,55,130,5,1,63177,3800.0,54855.791208791205,56049.142857142855
UT,49,Wayne,55,90,6,1,83100,5300.0,72574.0,74083.0
UT,49,Wayne,55,90,7,1,167367,9157.142857142857,137042.55555555556,142654.77777777778
UT,49,Wayne,55,0,8,0,0,0.0,0.0,0.0
UT,49,Weber,57,13950,2,1,5277,1930.3030303030305,5530.56572258533,5544.432098765432
UT,49,Weber,57,22210,3,2,17447,2322.1428571428573,18512.249483083466,18651.619834710742
UT,49,Weber,57,27550,4,2,36459,2955.862068965517,34364.846507605835,35462.62434652726
UT,49,Weber,57,17310,5,1,61665,4293.265565438373,52534.76624783362,53810.22877358491
UT,49,Weber,57,10750,6,1,86547,5779.394812680115,72740.33828873964,74349.98118532455
UT,49,Weber,57,11630,7,1,130083,8530.888429752065,105702.00096992921,108060.32117971362
UT,49,Weber,57,2180,8,1,400468,23580.568720379146,303388.9610198421,322397.04469810106
VT,50,Addison,1,2900,2,1,4999,3850.0,5175.666666666667,5211.944444444444
VT,50,Addison,1,3380,3,1,17415,3957.142857142857,17121.88330145337,17395.141993957703
VT,50,Addison,1,4670,4,1,36313,4803.9473684210525,32446.841177777464,33267.37969094923
VT,50,Addison,1,2740,5,1,61543,6552.0,52545.939917202304,54033.14179104477
VT,50,Addison,1,1890,6,1,86525,8124.21052631579,73068.7026568203,75060.54545454547
VT,50,Addison,1,2290,7,1,132659,12639.45945945946,108386.63280639194,111156.72130584846
VT,50,Addison,1,560,8,1,387105,35247.16981132075,295155.04383116885,316987.14805194805
VT,50,Bennington,3,3430,2,1,4658,3807.6923076923076,4883.205882352941,4906.735294117647
VT,50,Bennington,3,3940,3,1,17366,3746.666666666667,17380.07593334464,17649.215938303343
VT,50,Bennington,3,4520,4,1,35889,4619.480519480519,32212.92119871279,33039.34318181819
VT,50,Bennington,3,2430,5,1,61397,6328.571428571428,52450.092748210394,53889.924369747896
VT,50,Bennington,3,1470,6,1,86639,8112.6760563380285,73157.89500351866,75125.44137931034
VT,50,Bennington,3,1860,7,1,133690,12756.375838926175,109423.00528962885,112037.6657995144
VT,50,Bennington,3,600,8,1,509582,50644.8275862069,377645.6084745762,405130.4141242938
VT,50,Caledonia,5,2490,2,1,4814,2757.142857142857,5041.798387096775,5068.012096774193
VT,50,Caledonia,5,3310,3,1,17308,4194.117647058823,17382.783607955073,17654.196319018403
VT,50,Caledonia,5,3930,4,1,36031,4685.185185185185,32581.096438991248,33429.20942408377
VT,50,Caledonia,5,1990,5,1,61285,5805.882352941177,52513.41959798995,53975.5
VT,50,Caledonia,5,1190,6,1,86618,7631.818181818181,73052.82039595499,75112.20338983051
VT,50,Caledonia,5,1200,7,1,130508,11713.58024691358,106500.265625,109785.0
VT,50,Caledonia,5,230,8,1,382587,35109.09090909091,287807.1146245059,305755.5869565217
VT,50,Chittenden,7,11390,2,1,5006,4475.0,5132.620689655172,5149.384615384615
VT,50,Chittenden,7,14340,3,1,17382,3728.8461538461534,16633.36912045182,16858.874911660776
VT,50,Chittenden,7,20970,4,1,36469,4626.829268292683,31809.362626383223,32585.99804782821
VT,50,Chittenden,7,11740,5,1,61380,6171.78947368421,51366.931688470875,52834.59494773519
VT,50,Chittenden,7,8190,6,1,86767,8166.309012875536,72329.37246258331,74274.19728729964
VT,50,Chittenden,7,12880,7,1,135341,12617.383348581883,109185.90164642301,111936.34789391576
VT,50,Chittenden,7,4230,8,1,450207,43600.72289156626,337250.08422830125,357105.21369469777
VT,50,Essex,9,570,2,1,4786,0.0,5116.535714285715,5143.625
VT,50,Essex,9,730,3,1,17549,4375.0,18161.244453019484,18448.23943661972
VT,50,Essex,9,760,4,1,35270,4250.0,32154.705547652917,32979.78378378378
VT,50,Essex,9,370,5,1,60514,5457.142857142857,52174.403903903905,53480.75
VT,50,Essex,9,210,6,1,87429,7833.333333333332,72964.01242236025,74938.17391304347
VT,50,Essex,9,140,7,1,125879,15188.88888888889,103881.92857142857,105854.0
VT,50,Essex,9,20,8,0,0,0.0,0.0,0.0
VT,50,Franklin,11,3670,2,1,5143,2687.5,5388.980821917809,5406.720547945206
VT,50,Franklin,11,4620,3,1,17371,3161.538461538462,17294.483541258156,17558.75929978118
VT,50,Franklin,11,6370,4,1,36528,4182.65306122449,32357.468599033815,33195.74396135266
VT,50,Franklin,11,3710,5,1,61502,5413.934426229509,52039.84676215723,53543.85674931129
VT,50,Franklin,11,2550,6,1,86792,6969.166666666667,72640.70821661998,74702.24206349204
VT,50,Franklin,11,2830,7,1,128591,10404.694835680752,103785.77129539131,106978.29787234042
VT,50,Franklin,11,380,8,1,404803,34297.22222222222,302754.5561877667,321944.3300142248
VT,50,Grand Isle,13,540,2,1,5161,3733.3333333333335,5361.740740740741,5385.7037037037035
VT,50,Grand Isle,13,680,3,1,17287,4100.0,17199.460930640915,17467.328358208953
VT,50,Grand Isle,13,920,4,1,36298,5170.588235294118,32340.91956521739,33152.46666666667
VT,50,Grand Isle,13,570,5,1,60630,6475.0,51689.51911027569,53068.78571428572
VT,50,Grand Isle,13,360,6,1,85936,8870.588235294117,72766.87087087087,74693.94594594595
VT,50,Grand Isle,13,550,7,1,133389,13204.347826086956,108687.55404958676,111168.31834710744
VT,50,Grand Isle,13,140,8,1,435550,45478.57142857143,321851.0,340465.0
VT,50,Lamoille,15,2220,2,1,5041,3970.0,5249.945454545455,5270.5363636363645
VT,50,Lamoille,15,2780,3,1,17424,4058.823529411765,17050.61721064325,17303.360294117647
VT,50,Lamoille,15,3500,4,1,36016,4734.615384615385,32047.654877134526,32878.489795918365
VT,50,Lamoille,15,1840,5,1,61633,6686.363636363637,52512.52876531347,53985.28729281768
VT,50,Lamoille,15,1220,6,1,86310,8447.457627118643,72729.29264327326,74745.2479338843
VT,50,Lamoille,15,1350,7,1,132505,13377.35849056604,108264.67979302832,111128.29504357299
VT,50,Lamoille,15,470,8,1,559268,50721.739130434784,421060.6114708603,444932.57261794637
VT,50,Orange,17,2390,2,1,4828,2971.4285714285716,5049.856540084388,5073.966244725739
VT,50,Orange,17,2890,3,1,17314,3533.3333333333335,17288.387139765488,17564.265017667843
VT,50,Orange,17,3890,4,1,36460,4620.6349206349205,32786.84046137194,33635.70789473684
VT,50,Orange,17,2300,5,1,61534,6173.684210526316,52462.74156521739,53923.346666666665
VT,50,Orange,17,1370,6,1,86411,7976.271186440677,72563.80356376128,74625.85294117648
VT,50,Orange,17,1510,7,1,129899,12222.018348623853,105955.9431603877,109032.41721854305
VT,50,Orange,17,280,8,1,373618,32725.925925925927,283311.06481481483,300462.74603174604
VT,50,Orleans,19,2580,2,1,4763,3800.0000000000005,5040.813229571984,5064.964980544747
VT,50,Orleans,19,3190,3,1,17605,3894.1176470588234,17738.12407822063,18013.847619047618
VT,50,Orleans,19,3550,4,1,35959,4654.347826086956,32445.140030937066,33279.00578034682
VT,50,Orleans,19,1830,5,1,61255,5739.2156862745105,52462.25529563455,53866.1797752809
VT,50,Orleans,19,990,6,1,86059,7713.888888888889,72742.88154269972,74733.69696969698
VT,50,Orleans,19,890,7,1,128372,11696.42857142857,104692.273829062,107872.13483146067
VT,50,Orleans,19,220,8,1,354209,34875.0,268270.41558441555,287077.7142857143
VT,50,Rutland,21,5380,2,1,4842,3019.9999999999995,5049.797752808989,5067.752808988764
VT,50,Rutland,21,6790,3,1,17299,3913.6363636363635,17107.261735111824,17357.553223388306
VT,50,Rutland,21,7820,4,1,35791,4484.821428571428,31975.269652712344,32782.00921052632
VT,50,Rutland,21,4410,5,1,61785,6200.7299270073,52386.659407281426,53855.61342592592
VT,50,Rutland,21,2830,6,1,86657,8003.252032520325,72507.04545683997,74514.02857142857
VT,50,Rutland,21,2980,7,1,129815,11528.229665071769,105055.84086302419,108159.1744966443
VT,50,Rutland,21,620,8,1,409829,36788.333333333336,306069.1811827957,325036.4591397849
